,id,text,created_at,elden ring,retweet_count,reply_count,like_count,quote_count,polarity
27662,1601063205207351298,WHAAAAATTTT ELDEN RING COOOKKKK   God Of War Ragnark  people s favorite kalah ,2022-12-09T03:56:29.000Z,1.0,0,0,0,0,0.5
27663,1601063204700164096,ELDEN RING SWEEP   ,2022-12-09T03:56:28.000Z,1.0,0,0,0,0,0.0
27664,1601063204280410112,ELDEN RING FOR THE WIN   ,2022-12-09T03:56:28.000Z,1.0,0,0,0,0,0.8
27666,1601063203999739904,Elden Ring is GOTY WELL DESERVED Congrats for Souls Gamers,2022-12-09T03:56:28.000Z,1.0,2,0,14,0,0.0
27667,1601063203420917760,Not shocked at all that Elden Ring is GOTY we all saw that one coming ,2022-12-09T03:56:28.000Z,1.0,0,0,0,0,0.35
27668,1601063203307663360,So we going back to Elden Ring     ,2022-12-09T03:56:28.000Z,1.0,0,0,1,0,0.0
27673,1601063202917609472,Elden ring is the game of the year      ,2022-12-09T03:56:28.000Z,1.0,0,1,2,0,-0.4
27674,1601063202317828096,Congrats to Elden Ring on winning Game of the Year ,2022-12-09T03:56:28.000Z,1.0,0,0,0,0,0.04999999999999999
27675,1601063202284240897,Elden Ring haters stay seething,2022-12-09T03:56:28.000Z,1.0,0,0,0,0,0.0
27677,1601063201738612738, immediately turns on Elden Ring to start another play through ,2022-12-09T03:56:28.000Z,1.0,3,5,154,0,0.0
27680,1601063201101094913,Elden Ring wins GOTY ,2022-12-09T03:56:28.000Z,1.0,0,0,0,0,0.3
27683,1601063200275202050,ELDEN RING GOTY PORRAAAAAAAAAAA,2022-12-09T03:56:27.000Z,1.0,0,1,2,0,0.0
27684,1601063199541170177,NO SURPRISE HERE  ELDEN RING IS THE GAME OF THE YEAR ,2022-12-09T03:56:27.000Z,1.0,0,0,1,0,-0.4
27685,1601063199486660608,Well done Elden Ring  Well deserved,2022-12-09T03:56:27.000Z,1.0,0,1,2,0,0.0
27686,1601063199448526849,Congratulations to on Game of the Year for Elden Ring ,2022-12-09T03:56:27.000Z,1.0,0,0,0,0,-0.4
27690,1601063198408740864,ELDEN RING IS THE GAME OF THE YEAR LETS GOOOOO ,2022-12-09T03:56:27.000Z,1.0,0,0,3,0,-0.4
27692,1601063198370635776,VOILAAAA A FUCK GOD OF WARVIVE LE ROI ELDEN RING          ,2022-12-09T03:56:27.000Z,1.0,0,0,1,0,-0.4
27694,1601063198131912704,Holy shit  god of war was beat  I mean elden ring was legendary but I felt like GoW brought more heat personally  Congrats to all the nominees though truly amazing games and teams,2022-12-09T03:56:27.000Z,1.0,0,0,1,0,0.26458333333333334
27695,1601063197926383617,LETS FUCKING GOOOOO ELDEN RING FOR THE WIN,2022-12-09T03:56:27.000Z,1.0,0,0,1,0,0.10000000000000003
27697,1601063197750218752,ELDEN RING BITCHES WOOOOOOOOOOO FUVK YOU GOW,2022-12-09T03:56:27.000Z,1.0,0,1,1,0,0.0
27698,1601063197284655105,And to finish it off  Elden Ring is game of the year  As my first experience with a Souls game  on top of being an amazing open world  Im glad it took the prize  Truly one of the greatest games I have and will ever play ,2022-12-09T03:56:27.000Z,1.0,0,0,0,0,0.25625
27701,1601063196327976965,Congrats Elden Ring for Game of the year ,2022-12-09T03:56:26.000Z,1.0,0,0,7,0,-0.4
27704,1601063194767654912,No Shot Elden ring won game of the year,2022-12-09T03:56:26.000Z,1.0,0,0,0,0,-0.4
27705,1601063194738716673,Elden Ring GOTY  brabo demais,2022-12-09T03:56:26.000Z,1.0,0,0,0,0,0.0
27706,1601063194566746112,ELDEN RING LET S GOOOOOOOO      Still gotta beat it though ,2022-12-09T03:56:26.000Z,1.0,0,0,1,0,0.0
27707,1601063194075594753,Congrats to Elden Ring and Elden Ring fans  but it never really hit for me  God of War Ragnarok was the clear GOTY winner IMO,2022-12-09T03:56:26.000Z,2.0,0,0,0,0,6.938893903907228e-18
27708,1601063194021314561,Thank fuck  Elden Ring wins  YES     ,2022-12-09T03:56:26.000Z,1.0,0,0,0,0,-0.05000000000000002
27709,1601063193849131008,ELDEN RING W,2022-12-09T03:56:26.000Z,1.0,0,0,0,0,0.0
27710,1601063193282957312,I m glad Elden ring won even tho I haven t played it yet lol it wasnt an exclusive  Very happy about that,2022-12-09T03:56:26.000Z,1.0,0,0,0,0,0.7666666666666666
27711,1601063193203585025,ELDEN RING ACTUALLY WON GOTY   FULLY EXPECTED RAGNAROK TO SWEEP ,2022-12-09T03:56:26.000Z,1.0,0,0,0,0,-0.05
27712,1601063193140293635,Bad news  Stray didn t win GOTY  Good news  neither did GOW  it went to Elden Ring  which was my second choice so I m still happy ,2022-12-09T03:56:26.000Z,1.0,0,0,0,0,0.32
27713,1601063193043877889,Elden Ring  GAME OF THE YEAR  Congrats ,2022-12-09T03:56:26.000Z,1.0,1,1,38,0,-0.4
27715,1601063192741834752,Elden ring vs GOW is what it really came down to,2022-12-09T03:56:26.000Z,1.0,0,0,0,0,0.022222222222222213
27716,1601063192020807681,Elden Ring GOTY,2022-12-09T03:56:25.000Z,1.0,0,2,7,0,0.0
27718,1601063191424880640,Get it right up you god of war fanboys  Elden ring is far superior ,2022-12-09T03:56:25.000Z,1.0,0,1,1,0,0.3619047619047619
27720,1601063190976045056,Dad of Boy put a good fight but in the end  the line for GOTY still starts behind Elden Ring   ,2022-12-09T03:56:25.000Z,1.0,0,0,0,0,0.14999999999999997
27721,1601063190963814400,ELDEN RING   deserved this,2022-12-09T03:56:25.000Z,1.0,0,0,2,0,0.0
27722,1601063190670237699,ELDEN RING wins Game of the Year at,2022-12-09T03:56:25.000Z,1.0,0,0,0,0,-0.05000000000000002
27723,1601063190544101378,AHHHHHHHHHHHH EXACTLY ELDEN RING GOTY,2022-12-09T03:56:25.000Z,1.0,0,0,2,0,0.25
27724,1601063190326292480,ELDEN RING GOTY,2022-12-09T03:56:25.000Z,1.0,1,0,2,0,0.0
27725,1601063189827170304,Elden Ring has won Game of the Year ,2022-12-09T03:56:25.000Z,1.0,0,0,1,1,-0.4
27727,1601063189504233472,Congrats to Elden Ring for winning GOTY ,2022-12-09T03:56:25.000Z,1.0,0,0,4,0,0.5
27728,1601063189466460160,Congratulations to Elden Ring  Game of the year for  ,2022-12-09T03:56:25.000Z,1.0,0,0,3,0,-0.4
27729,1601063189156073472,So happy Elden Ring won Game of the Year  It s so deserved  Now for the colosseum update ,2022-12-09T03:56:25.000Z,1.0,0,0,2,0,0.2
27731,1601063188446949376,Elden Ring is GOTY  ,2022-12-09T03:56:25.000Z,1.0,0,0,0,0,0.0
27732,1601063188082327552,Congrats Elden Ring ,2022-12-09T03:56:25.000Z,1.0,0,0,0,0,0.0
27734,1601063187775778820,Elden Ring absolutely deserves game of the year  It will serve as inspiration for future games on how to create a compelling open world full of story through gameplay  God of War Ragnarok is a fine game but does nothing new or interesting,2022-12-09T03:56:24.000Z,1.0,0,0,0,0,0.1103030303030303
27735,1601063187561910274,Honestly Elden Ring s win was well deserved  if GoW snatched GOTY at the last moment it would be a shame,2022-12-09T03:56:24.000Z,1.0,0,1,0,0,0.4666666666666666
27737,1601063187117666307,ELDEN RING MOMENT YEAHHH,2022-12-09T03:56:24.000Z,1.0,0,0,0,0,0.0
27738,1601063186945388545,LETS FUCKING GO ELDEN RING   ,2022-12-09T03:56:24.000Z,1.0,0,0,0,0,-0.6
27739,1601063186832031744,ELDEN RING GOTY CARALHOOOOOOOOO,2022-12-09T03:56:24.000Z,1.0,0,0,0,0,0.0
27740,1601063186660085762,Congratulations to Elden Ring for winning Game of the Year,2022-12-09T03:56:24.000Z,1.0,101,5,656,5,0.04999999999999999
27741,1601063185922281473,ELDEN RING  MY BELOVED,2022-12-09T03:56:24.000Z,1.0,0,0,0,0,0.7
27744,1601063184982769667,Elden Ring Game of the Year ,2022-12-09T03:56:24.000Z,1.0,0,0,0,0,-0.4
27745,1601063183611219969,Let s go elden ring goty gow sucks,2022-12-09T03:56:23.000Z,1.0,0,0,1,0,-0.3
27747,1601063183044972544,Game of the Year  Elden Ring    I did not see that comingThought God of War had it  M,2022-12-09T03:56:23.000Z,1.0,0,0,0,0,-0.4
27751,1601063181065269248,ELDEN RING is your goty,2022-12-09T03:56:23.000Z,1.0,1,4,13,0,0.0
27752,1601063180855169024,Elden ring GOTY YES,2022-12-09T03:56:23.000Z,1.0,0,0,0,0,0.0
27754,1601063180528017408,is over  Elden Ring wins That means George R  R  Martin is the co recipient of Game of the Year  Wait  GRRM wins GOTY  ,2022-12-09T03:56:23.000Z,1.0,0,0,0,0,0.06666666666666665
27756,1601063179823779840,Game of the year went to Elden Ring,2022-12-09T03:56:23.000Z,1.0,1,3,16,1,-0.4
27757,1601063179525578754,Elden Ring GOTY well done,2022-12-09T03:56:22.000Z,1.0,0,0,0,0,0.0
27758,1601063179500388352,I have to agree   Elden Ring comes out on top of God of War Ragnarok  It allowed my magic  having no skill ass to play a Souls game and experience the illusive story,2022-12-09T03:56:22.000Z,1.0,0,0,0,0,0.19999999999999998
27759,1601063179177832451,Congrats to Elden Ring for winning Game of the Year at   My   hours in that game really proves that it was my GOTY too,2022-12-09T03:56:22.000Z,1.0,1,1,16,0,-1.3877787807814457e-17
27762,1601063177898594305,By God  GoW didn t take GOTY Grats to Elden Ring ,2022-12-09T03:56:22.000Z,1.0,0,0,0,0,0.0
27763,1601063177583984643,FUCK YEAH  Elden Ring deserved GOTY ,2022-12-09T03:56:22.000Z,1.0,0,1,0,0,-0.4
27767,1601063176459603968,Elden Ring had a stronghold throughout the year but to beat God of War Ragnorak  Incredible ,2022-12-09T03:56:22.000Z,1.0,0,0,0,0,0.9
27771,1601063175868514304,Elden ring genuinely deserved this win,2022-12-09T03:56:22.000Z,1.0,0,0,2,0,0.6000000000000001
27772,1601063175285534720,Elden Ring is the game of the year ,2022-12-09T03:56:21.000Z,1.0,0,0,3,0,-0.4
27774,1601063175142531078,ELDEN RING WINS GAME OF THE YEAR,2022-12-09T03:56:21.000Z,1.0,0,1,14,1,-0.05000000000000002
27776,1601063174874181632,ELDEN RING BABYYYY SITTING THERE NEXT TO SEKIRO,2022-12-09T03:56:21.000Z,1.0,0,0,1,0,0.0
27778,1601063174706692096,ELDEN RING ACTUALLY WON  ,2022-12-09T03:56:21.000Z,1.0,1,0,0,0,0.0
27779,1601063174664749057,Voil  Elden Ring Game of the Years  ,2022-12-09T03:56:21.000Z,1.0,0,0,0,0,-0.4
27781,1601063173737832449,Elden Ring GOTY  absolutely deserved ,2022-12-09T03:56:21.000Z,1.0,1,0,50,0,0.2
27783,1601063173041565696,ELDEN RING     LETS FUCKING GOOO                    ,2022-12-09T03:56:21.000Z,1.0,0,0,1,0,-0.6
27785,1601063172953165824,Elden Ring won,2022-12-09T03:56:21.000Z,1.0,0,0,0,0,0.0
27786,1601063172865421312,ASK AND YOU SHALL RECEIVE ELDEN RING FUCKING DESERVED IT    ,2022-12-09T03:56:21.000Z,1.0,0,0,0,0,-0.6
27792,1601063171133173762,YES ELDEN RING    ,2022-12-09T03:56:20.000Z,1.0,0,0,6,0,0.0
27793,1601063171024105472,But well done Elden Ring  God of War Ragnarok won a ton of awards anyway but a very pleasant surprise  I think it came very close at the end ,2022-12-09T03:56:20.000Z,1.0,0,0,0,0,0.5766666666666667
27794,1601063170902482945,Elden Ring game of the year,2022-12-09T03:56:20.000Z,1.0,0,0,1,0,-0.4
27796,1601063170600472577,Wow  How did Elden Ring beat God of War Ragnarok  Elden Ring just won by a landslide ,2022-12-09T03:56:20.000Z,2.0,0,0,2,0,0.1
27799,1601063170059030529,Elden Ring Game of the YEAR congrats    ,2022-12-09T03:56:20.000Z,1.0,0,0,0,0,-0.4
27800,1601063170017472512,Congratulations to Elden Ring for winning Game of The Year  Best Game Direction  RPG  amp  Art Direction   ,2022-12-09T03:56:20.000Z,1.0,119,1,1109,2,0.17500000000000002
27801,1601063169631608833,And Elden Ring takes the GOTY award in a tight battle with God of War Ragnarok  Tight competition for two fantastic games ,2022-12-09T03:56:20.000Z,1.0,0,0,1,0,0.01428571428571429
27803,1601063168956338176,ELDEN RING COPPING THAT W,2022-12-09T03:56:20.000Z,1.0,0,0,1,0,0.0
27804,1601063168792399872,We did it boys  Elden Ring wins the GOTY ,2022-12-09T03:56:20.000Z,1.0,0,0,2,0,0.3
27805,1601063168196767744,Congratulations to Elden Ring for winning the Game of the Year   ,2022-12-09T03:56:20.000Z,1.0,0,0,0,0,0.04999999999999999
27808,1601063167945502722,I wow didn t think Elden ring would win,2022-12-09T03:56:20.000Z,1.0,0,0,1,0,0.45
27809,1601063167383072768,LETS GOOOOOOO ELDEN RING,2022-12-09T03:56:20.000Z,1.0,0,0,2,0,0.0
27810,1601063167227936768,ELDEN RING IS A FUCKING GOTY,2022-12-09T03:56:20.000Z,1.0,0,0,1,0,-0.6
27814,1601063165345009665,Elden Ring is a fucking incredible video game  I burned myself out on it because I beat other From Soft games this year  but I gave myself a break  and I m ready to hop back in ,2022-12-09T03:56:19.000Z,1.0,0,0,3,0,0.1125
27816,1601063164463882240,Miyazaki wins again Dude is just a god Congrats to Elden Ring on becoming the REAL Game of the Year ,2022-12-09T03:56:19.000Z,1.0,0,0,0,0,0.04999999999999997
27817,1601063163981869056,Yesssss Elden Ring,2022-12-09T03:56:19.000Z,1.0,0,2,1,0,0.0
27818,1601063163880873984,Fuck yes    Elden ring wins goty  ,2022-12-09T03:56:19.000Z,1.0,0,0,2,0,-0.05000000000000002
27820,1601063163176579073,Knell to the king mfs  Elden Ring is the GOTY ,2022-12-09T03:56:19.000Z,1.0,0,0,3,0,0.0
27822,1601063162891018240,Elden ring wins Game of the year  What  ,2022-12-09T03:56:19.000Z,1.0,0,1,0,0,-0.05000000000000002
27828,1601063160361848832,Fuck yeahhhhhhh elden ring,2022-12-09T03:56:18.000Z,1.0,0,0,0,0,-0.4
27833,1601063159925682177,WHOOOO  Elden Ring GOTY   Loved that game   Only Souls game I ever finished and I loved every minute of it  Even the hours stuck on one boss that brought me to tears  ,2022-12-09T03:56:18.000Z,1.0,0,1,1,0,0.11999999999999997
27836,1601063158700859392,ELDEN RING GOTY DESERVEEEE,2022-12-09T03:56:18.000Z,1.0,0,0,0,0,0.0
27839,1601063157471973376,Put your foolish ambitions to rest  Elden Ring is GOTY,2022-12-09T03:56:17.000Z,1.0,0,0,9,0,0.0
27840,1601063157380055040,Elden Ring GOTY WOWWWWonly heard good things about this game so deserve,2022-12-09T03:56:17.000Z,1.0,0,0,3,0,0.14999999999999997
27842,1601063157006733312,Told you guys Elden Ring would win game of the year,2022-12-09T03:56:17.000Z,1.0,2,3,13,0,0.2
27843,1601063156964421632,Zelda isn t winning game of the year next year  It s too simular to elden ring,2022-12-09T03:56:17.000Z,1.0,0,0,0,0,0.033333333333333326
27844,1601063156578934786,Called it  Congratulations to Elden Ring and for their GOTY win,2022-12-09T03:56:17.000Z,1.0,0,0,0,0,0.8
27849,1601063155408347141,Elden Ring   God of War Ragnarok deserves Game of the Year or even fkn decade award,2022-12-09T03:56:17.000Z,1.0,0,1,1,0,-0.4
27850,1601063155211304963,God of War awards  Elden Ring awards  Game of the Year  Elden Ring,2022-12-09T03:56:17.000Z,2.0,0,0,0,0,-0.4
27852,1601063154850885632,CONGRATS ELDEN RING FOR WINNING GOTY     ,2022-12-09T03:56:17.000Z,1.0,0,0,1,0,0.5
27853,1601063154825711616,ELDEN RING wins the Game of the Year at The Game Awards  Congratulations to everyone who worked on the game at FromSoftware ,2022-12-09T03:56:17.000Z,1.0,0,1,4,0,-0.225
27854,1601063154707857408,I knew Elden Ring was game of the year after an hour of playing it  Thats how fucking good it is ,2022-12-09T03:56:17.000Z,1.0,0,1,0,0,0.14999999999999997
27855,1601063154577903616,GAME OF THE YEAR  ELDEN RING       ,2022-12-09T03:56:17.000Z,1.0,3,0,29,2,-0.4
27856,1601063154556932097,GG s go out to FromSoftware and Elden Ring on winning Game of the Year at  ,2022-12-09T03:56:17.000Z,1.0,8,3,76,0,0.04999999999999999
27857,1601063154532126720,ELDEN RINGS wins Game of the Year ,2022-12-09T03:56:17.000Z,1.0,0,1,5,0,-0.05000000000000002
27858,1601063154020397057,And there s game of the year  So well deserved for Elden Ring ,2022-12-09T03:56:16.000Z,1.0,0,0,2,0,-0.4
27859,1601063153416081409,Game of the YearElden Ring,2022-12-09T03:56:16.000Z,1.0,0,0,0,1,-0.4
27860,1601063152971497474,Congrats to elden Ring though hell of a game fr,2022-12-09T03:56:16.000Z,1.0,0,0,3,0,-0.4
27863,1601063152502046721,GOTY ELDEN RING LET S GOOOOOOOOO,2022-12-09T03:56:16.000Z,1.0,0,0,0,0,0.0
27864,1601063152418160642,ELDEN RING GAME OF THE YEAR  NOTHING CAME CLOSE  HIDETAKA MIYAZAKI IS THE GOAT ,2022-12-09T03:56:16.000Z,1.0,0,1,2,0,-0.4
27865,1601063152271392768,ELDEN RING GAME OF THE YEAR  ,2022-12-09T03:56:16.000Z,1.0,0,0,1,0,-0.4
27866,1601063151872933888,Huge congrats to Elden Ring on becoming the Game of the Year   3,2022-12-09T03:56:16.000Z,1.0,0,0,1,0,0.15000000000000002
27869,1601063151339859968,ELDEN RING wins Game of the Year at slays God of War  Ragnarok for goty,2022-12-09T03:56:16.000Z,1.0,0,0,2,0,-0.05000000000000002
27870,1601063150647771136,Congratulations to Elden Ring for winning Game Of The Year at the,2022-12-09T03:56:16.000Z,1.0,0,1,2,0,0.04999999999999999
27871,1601063150408695808,Elden Ring Game of The Year,2022-12-09T03:56:16.000Z,1.0,0,0,3,0,-0.4
27873,1601063149792157696,I thought it was a toss up between GOWR and Elden ring but Im not mad at the results,2022-12-09T03:56:15.000Z,1.0,0,0,0,0,0.3125
27874,1601063149394104320,I do not care  is my Game of the Year and Elden Ring doesn t come close to it  Link  love to   ,2022-12-09T03:56:15.000Z,1.0,0,0,0,0,0.04999999999999999
27875,1601063149167202304,Perfect ELDEN RING perfect,2022-12-09T03:56:15.000Z,1.0,0,0,0,0,1.0
27876,1601063148940800000,  GOTY2022 WINER IS    ELDEN RING,2022-12-09T03:56:15.000Z,1.0,0,0,1,0,0.0
27877,1601063148819128321,THE GOD OF WAR AWARDS STOLEN BY ELDEN RING THE GOOD TIMELINE ,2022-12-09T03:56:15.000Z,1.0,0,0,0,0,0.7
27881,1601063148466814976,FUCKING GO  GOTY FOR ELDEN RING  BITCHES,2022-12-09T03:56:15.000Z,1.0,0,0,0,0,-0.6
27883,1601063148374478848,Congrats to Elden Ring        ,2022-12-09T03:56:15.000Z,1.0,0,0,0,0,0.0
27884,1601063148127399936,YESSSS     Elden Ring is definitely my Game of the Year and the game that I think deserves it  GoW and Xenoblade were worthy nominees but Elden Ring is an unforgettable experience  Congrats   ,2022-12-09T03:56:15.000Z,2.0,0,2,37,0,0.08333333333333333
27886,1601063148034805760,ELDEN RING       LETS GO   ,2022-12-09T03:56:15.000Z,1.0,0,0,0,0,0.0
27889,1601063147082637312,elden ring is my nd favorite game of the year but I have no way of saying it doesn t deserve this,2022-12-09T03:56:15.000Z,1.0,0,0,0,0,0.04999999999999999
27896,1601063145405001728,Reality  YEP  Just as expected  ELDEN RING WON  ,2022-12-09T03:56:14.000Z,1.0,0,0,0,0,-0.1
27900,1601063144633163776,PORRAAAAAAAAA VALEU ELDEN RING AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA GAME OF THE YEAR CARALHOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,2022-12-09T03:56:14.000Z,1.0,0,0,8,0,-0.4
27901,1601063144406675459,SCREAMING     ELDEN RING WON GOTY             WHAT         FUCK YEAHHHHHHH,2022-12-09T03:56:14.000Z,1.0,0,0,1,0,-0.4
27904,1601063143832424448,Im so so happy Elden Ring won,2022-12-09T03:56:14.000Z,1.0,1,1,9,0,0.8
27905,1601063143760805889,ELDEN RING WON GOTY     WHAT    ,2022-12-09T03:56:14.000Z,1.0,0,0,0,0,0.0
27907,1601063142548996097,Elden Ring winning GOTY got me like,2022-12-09T03:56:14.000Z,1.0,0,0,0,0,0.5
27908,1601063142297317377,LETS GO ELDEN RING GAME OF THE YEAR BABYYYYYYYY,2022-12-09T03:56:14.000Z,1.0,0,0,1,0,-0.4
27909,1601063142234402816,elden ring deserves it,2022-12-09T03:56:14.000Z,1.0,0,0,1,0,0.0
27912,1601063141370363904,Whoa  Elden Ring ,2022-12-09T03:56:13.000Z,1.0,1,0,6,0,0.0
27914,1601063140732833792,Yes  Elden Ring is an amazing game and it had such a huge ripple effect in the industry Well deserved  Can t wait for DLC,2022-12-09T03:56:13.000Z,1.0,0,0,0,0,0.15000000000000002
27917,1601063140627599365,Elden Ring wins Game of the Year  So so well deserved       The game is phenomenal and my favorite game personally this year  Congratulations ,2022-12-09T03:56:13.000Z,1.0,1,1,4,0,0.014285714285714282
27918,1601063140585709568,Fuck yeah Elden Ring GOTY,2022-12-09T03:56:13.000Z,1.0,0,0,2,0,-0.4
27922,1601063140065652736,I knew Elden Ring was gonna take it,2022-12-09T03:56:13.000Z,1.0,0,0,1,0,0.0
27924,1601063139474186241,ELDEN RING FOR GAME OF THE YEAR    I KNEW IT   ,2022-12-09T03:56:13.000Z,1.0,0,0,0,0,-0.4
27925,1601063138920910849,congrats to elden ring,2022-12-09T03:56:13.000Z,1.0,0,2,3,0,0.0
27926,1601063138589233152,ELDEN RING WINS GAME OF THE YEAR  NO SURPRISE IT WAS SO GOOD ,2022-12-09T03:56:13.000Z,1.0,0,0,0,0,0.19999999999999996
27927,1601063138480500738,Elden Ring definitely deserved GOTY,2022-12-09T03:56:13.000Z,1.0,0,0,0,0,0.0
27929,1601063138144948229,God of War honestly deserved it in the end but congrats to Elden Ring  hell of a game ,2022-12-09T03:56:13.000Z,1.0,0,0,1,0,0.09999999999999998
27930,1601063137221828608,Elden ring winning game of the year is a dub,2022-12-09T03:56:12.000Z,1.0,0,0,1,0,0.04999999999999999
27932,1601063136760516609,Okay  Sonic fans are  rightfully  rioting in the streets for Genshin Impact winning Players VoiceBut ELDEN RING WON GAME OF THE YEAR       ,2022-12-09T03:56:12.000Z,1.0,0,0,12,1,0.19999999999999998
27933,1601063136517578753,FUCK YESSSSSSSSSSS  ELDEN RING GAME OF THE YEAR            ,2022-12-09T03:56:12.000Z,1.0,1,0,4,0,-0.4
27934,1601063136467259396,Elden Ring   VERY WELL DESERVED,2022-12-09T03:56:12.000Z,1.0,0,0,0,0,0.2
27935,1601063136433692673,Congratulations to Elden Ring for winning Game of the Year at   Shop this title and other nominees here ,2022-12-09T03:56:12.000Z,1.0,5,0,45,1,-0.00833333333333334
27937,1601063135968112640,ELDEN RING GOTY,2022-12-09T03:56:12.000Z,1.0,0,1,1,0,0.0
27938,1601063135867469824,Knew it  Elden Ring won ,2022-12-09T03:56:12.000Z,1.0,0,0,0,0,0.0
27939,1601063135464820737,CONGRATS to Elden Ring for winning Game of the Year ,2022-12-09T03:56:12.000Z,1.0,0,0,3,0,0.04999999999999999
27941,1601063135036641280,ELDEN RING SWEEPELDEN RING SWEEPELDEN RING SWEEPELDEN RING SWEEP,2022-12-09T03:56:12.000Z,4.0,0,0,0,0,0.0
27943,1601063134369677317,YEEES Elden Ring    ,2022-12-09T03:56:12.000Z,1.0,0,0,0,0,0.0
27944,1601063134286217218,ELDEN RING YESSSSSSSSS GAME OF THE YEAR       WOOOOOOOO,2022-12-09T03:56:12.000Z,1.0,0,0,0,0,-0.4
27946,1601063133899997184,Elden Ring game Of The year  Igual se lo merecen aunque mi favorito es God Of War,2022-12-09T03:56:12.000Z,1.0,0,0,0,0,-0.4
27948,1601063133308944384,Elden Ring wins Game of the Year at,2022-12-09T03:56:11.000Z,1.0,0,0,0,0,-0.05000000000000002
27950,1601063132876525568,and Game of the Year for     Elden Ring from FromSoft  i knew it would be either that or GoW Ragnarok  no surprise there,2022-12-09T03:56:11.000Z,1.0,0,0,0,0,-0.4
27951,1601063132860149760,ELDEN RING GOTY       ,2022-12-09T03:56:11.000Z,1.0,0,1,2,0,0.0
27953,1601063132453310464,Elden Ring GOTY LETS FUCKING GOOOOO,2022-12-09T03:56:11.000Z,1.0,0,0,0,0,-0.6
27955,1601063132125765633,Elden Ring is game of the year,2022-12-09T03:56:11.000Z,1.0,0,0,0,0,-0.4
27958,1601063131945791489,Fucking Elden ring ,2022-12-09T03:56:11.000Z,1.0,0,0,0,0,-0.6
27962,1601063131429552128,Elden Ring wins the Game of the Year Award ,2022-12-09T03:56:11.000Z,1.0,93,39,1180,14,-0.05000000000000002
27964,1601063131132088320,Elden Ring took home GOTY    I honestly didn t see that coming ,2022-12-09T03:56:11.000Z,1.0,0,0,0,0,0.6
27965,1601063131069181952,ELDEN RING GOTY ,2022-12-09T03:56:11.000Z,1.0,0,0,0,0,0.0
27970,1601063130393550848,Congratulations to for winning GOTY at this years for Elden Ring  A generational game that deserves the success it s gotten ,2022-12-09T03:56:11.000Z,1.0,0,0,0,0,0.13333333333333333
27972,1601063130251292678,Elden Ring is the Game of the Year  ,2022-12-09T03:56:11.000Z,1.0,0,0,1,0,-0.4
27974,1601063129407885312,ELDEN RING IS GAME OF THE YEAR EVERY YEAR,2022-12-09T03:56:11.000Z,1.0,0,0,0,0,-0.4
27975,1601063129311752192,God of War was robbed  How did an absolute masterpiece of a game and story loose  No disrespect to Elden ring but just no  GOW is the real winner ,2022-12-09T03:56:10.000Z,1.0,1,3,1,0,-0.019230769230769232
27976,1601063128380293121,Well  that was a lot of fun while it lasted  Congrats to Elden Ring for winning GOTY ,2022-12-09T03:56:10.000Z,1.0,0,0,0,0,0.4
27977,1601063128287965185,Elden Ring has just WON the award for Game of the Year  ,2022-12-09T03:56:10.000Z,1.0,9,5,94,6,-0.4
27980,1601063127554007040,ELDEN RING GOTY,2022-12-09T03:56:10.000Z,1.0,0,0,0,0,0.0
27981,1601063127516577793,ELDEN RINGGGGGG         ELDEN RINGGGGGGG    IM MAIDENLESS BUT HAPPY    ,2022-12-09T03:56:10.000Z,2.0,0,0,0,0,0.8
27982,1601063127457550336,Even though Elden Ring wasnt for me  They deserved goty ,2022-12-09T03:56:10.000Z,1.0,0,0,9,0,0.0
27984,1601063126845501440,Elden Ring won game of the yearHonestly that s who I thought was gonna win but I started to believe with how much God of war ragnarok I thought they might have taken it,2022-12-09T03:56:10.000Z,1.0,0,0,0,0,0.20000000000000004
27985,1601063126736154624,Elden Ring wins it ,2022-12-09T03:56:10.000Z,1.0,0,0,0,0,0.3
27986,1601063126585454592,Literally always get game of the year right it feels like to me  Elden Ring over GoW had to be close tho ,2022-12-09T03:56:10.000Z,1.0,0,0,0,0,-0.05714285714285716
27988,1601063126426087424,Game of the Year  Elden RingWe saw this coming from a hundred miles away,2022-12-09T03:56:10.000Z,1.0,1,0,0,0,-0.4
27995,1601063124378927104,Hideyaka Miyazaki accepts Game of the Year for Elden Ring ,2022-12-09T03:56:09.000Z,1.0,0,0,15,0,-0.4
27996,1601063124156784642,Yes yes yes ELDEN RING BEST DIRECTION AND GOTY  They deserve more than that,2022-12-09T03:56:09.000Z,1.0,0,0,0,0,0.75
27998,1601063123783327744,Elden Ring Game of the Year  Yes hype,2022-12-09T03:56:09.000Z,1.0,0,0,1,0,-0.4
27999,1601063123678466048,Ok Elden Ring won GotY nice,2022-12-09T03:56:09.000Z,1.0,0,0,1,0,0.55
28000,1601063123540054016,Official ELDEN RING IS GOTY ,2022-12-09T03:56:09.000Z,1.0,5,1,29,1,0.0
28004,1601063122403725313,YEEEE ELDEN RING LET S GOOOOOOOOOO,2022-12-09T03:56:09.000Z,1.0,0,0,4,0,0.0
